nActionDay,nTime,nPrice,nVolume
20200226,102506890,4670000,100
20200226,102509160,4663700,100
20200226,102515290,4669900,100
20200226,102515290,4670000,2100
20200226,102515290,4670000,100
20200226,102515290,4670000,100
20200226,102515880,4670000,100
20200226,102515890,4670000,3100
20200226,102519740,4675600,100
20200226,102520080,4660500,100
20200226,102523420,4660600,100
20200226,102524530,4660600,200
20200226,102524530,4660500,100
20200226,102524530,4660500,100
20200226,102524530,4660500,100
20200226,102526990,4661000,200
20200226,102526990,4660600,100
20200226,102527190,4660500,100
20200226,102527200,4660500,100
20200226,102527200,4660500,100
20200226,102527210,4660500,100
20200226,102527210,4660500,100
20200226,102527220,4660500,100
20200226,102527220,4660500,100
20200226,102531820,4660700,100
20200226,102533530,4675300,100
20200226,102536170,4670000,100
20200226,102536690,4670000,100
20200226,102537270,4670000,100
20200226,102539600,4660700,100
20200226,102539630,4670000,300
20200226,102539630,4675000,100
20200226,102539630,4675000,100
20200226,102541460,4660600,100
20200226,102544670,4660600,100
20200226,102545490,4660600,100
20200226,102545500,4660600,100
20200226,102546380,4660600,100
20200226,102550640,4660900,100
20200226,102550640,4660800,100
20200226,102551580,4660600,100
20200226,102552270,4660600,100
20200226,102552830,4661000,100
20200226,102557030,4674000,100
20200226,102557630,4673800,100
20200226,102559440,4661100,100
20200226,102603740,4662000,100
20200226,102606310,4661300,100
20200226,102607940,4661300,100
20200226,102609180,4673600,100
20200226,102609180,4673600,100
20200226,102609190,4673600,500
20200226,102613200,4662000,100
20200226,102620220,4661600,100
20200226,102622130,4662000,100
20200226,102622710,4661600,100
20200226,102623820,4672700,100
20200226,102623830,4661600,100
20200226,102624150,4661400,100
20200226,102624610,4661600,100
20200226,102624640,4661400,300
20200226,102625800,4661600,100
20200226,102627570,4662000,100
20200226,102628330,4661600,200
20200226,102630240,4662000,100
20200226,102631300,4661600,100
20200226,102636650,4661600,100
20200226,102636650,4661600,100
20200226,102636730,4661400,100
20200226,102637060,4661600,100
20200226,102637070,4661600,100
20200226,102639000,4661000,300
20200226,102639280,4661000,100
20200226,102639610,4661900,100
20200226,102639640,4661900,100
20200226,102641840,4661900,100
20200226,102641840,4661900,100
20200226,102641840,4661900,100
20200226,102641860,4661900,100
20200226,102641880,4661900,100
20200226,102641880,4662000,400
20200226,102642090,4662000,100
20200226,102642890,4662000,100
20200226,102642890,4662000,100
20200226,102646000,4662000,100
20200226,102647390,4662000,100
20200226,102649770,4662000,100
20200226,102649770,4662000,100
20200226,102649780,4662000,100
20200226,102652550,4661900,100
20200226,102652950,4670000,100
20200226,102655570,4661900,100
20200226,102707910,4670000,100
20200226,102707910,4670000,200
20200226,102710780,4669900,100
20200226,102712060,4665000,100
20200226,102712130,4662000,100
20200226,102714780,4669700,100
20200226,102715190,4670000,200
20200226,102715670,4670000,100
20200226,102721720,4670000,100
20200226,102722280,4670000,100
20200226,102723170,4671800,100
20200226,102723170,4672000,100
20200226,102725710,4672000,100
20200226,102726150,4670000,100
20200226,102727610,4671800,100
20200226,102731970,4670000,100
20200226,102735000,4669900,100
20200226,102735300,4670000,100
20200226,102735550,4672000,100
20200226,102737300,4669900,100
20200226,102737910,4670000,100
20200226,102743660,4672200,100
20200226,102744290,4672300,100
20200226,102748470,4671100,100
20200226,102752160,4670000,100
20200226,102753480,4670000,200
20200226,102753590,4671100,100
20200226,102801830,4672100,100
20200226,102802670,4672100,100
20200226,102802840,4670000,100
20200226,102802840,4670000,100
20200226,102806210,4670000,100
20200226,102807260,4662300,100
20200226,102807570,4670000,100
20200226,102808800,4672200,100
20200226,102809490,4671600,200
20200226,102812050,4670000,100
20200226,102815660,4670000,100
20200226,102815660,4670000,100
20200226,102819760,4670000,200
20200226,102819830,4670000,300
20200226,102821120,4670000,100
20200226,102821120,4670000,500
20200226,102821650,4670000,300
20200226,102822480,4670000,200
20200226,102822660,4670000,100
20200226,102826680,4672000,100
20200226,102838730,4673000,200
20200226,102839090,4673900,100
20200226,102839090,4673900,100
20200226,102840070,4670200,100
20200226,102840670,4670200,100
20200226,102840680,4670200,100
20200226,102848160,4671900,100
20200226,102848400,4671900,100
20200226,102849770,4673900,200
20200226,102851660,4673900,100
20200226,102852350,4673900,100
20200226,102900300,4674000,100
20200226,102901980,4674000,100
20200226,102903610,4675000,100
20200226,102903620,4675000,100
20200226,102906580,4675400,100
20200226,102908490,4675400,100
20200226,102908570,4676300,100
20200226,102909630,4679600,100
20200226,102911380,4676300,100
20200226,102911380,4675400,100
20200226,102911380,4675400,100
20200226,102911380,4675400,100
20200226,102911380,4675000,400
20200226,102912640,4680000,200
20200226,102912640,4680000,200
20200226,102912640,4680000,100
20200226,102912670,4680000,200
20200226,102912680,4680000,400
20200226,102913140,4675000,100
20200226,102914380,4675400,100
20200226,102914380,4675000,600
20200226,102918130,4675000,100
20200226,102920090,4675000,100
20200226,102921170,4680000,100
20200226,102922510,4675000,100
20200226,102923600,4680000,100
20200226,102924710,4680000,100
20200226,102930120,4680000,100
20200226,102935940,4683000,100
20200226,102936630,4682900,100
20200226,102936630,4683000,100
20200226,102936630,4683000,200
20200226,102936630,4683000,100
20200226,102940610,4683000,100
20200226,102942110,4683000,300
20200226,102943080,4683000,100
20200226,102943260,4683500,100
20200226,102946050,4683500,100
20200226,102948530,4683500,100
20200226,102948530,4683500,100
20200226,102951220,4683500,100
20200226,102951420,4683500,200
20200226,102953110,4683500,100
20200226,102953570,4683600,100
20200226,102953570,4683600,100
20200226,102953950,4683500,100
20200226,102956970,4683500,100
20200226,102959590,4683600,100
20200226,103000060,4683600,200
20200226,103000120,4683600,100
20200226,103001750,4683600,100
20200226,103001810,4683600,100
20200226,103002360,4683600,100
20200226,103002390,4683600,100
20200226,103002410,4683600,100
20200226,103003110,4683600,100
20200226,103004300,4683600,100
20200226,103006650,4685000,100
20200226,103006680,4685000,400
20200226,103006700,4685000,100
20200226,103006740,4685000,100
20200226,103006790,4685000,100
20200226,103006930,4685000,100
20200226,103008130,4684400,13
20200226,103008900,4685000,100
20200226,103008900,4685000,100
20200226,103008900,4685000,100
20200226,103009410,4685000,600
20200226,103011320,4685800,100
20200226,103013250,4685800,200
20200226,103013430,4685800,100
20200226,103013430,4685800,100
20200226,103017320,4685100,100
20200226,103017780,4685100,100
20200226,103017780,4685100,100
20200226,103017780,4685000,100
20200226,103017780,4685000,100
20200226,103017860,4684000,100
20200226,103019120,4684000,200
20200226,103019440,4684000,100
20200226,103020080,4684000,100
20200226,103020330,4685800,100
20200226,103020420,4685800,300
20200226,103023400,4685800,100
20200226,103024700,4685800,100
20200226,103029470,4688000,100
20200226,103029540,4685900,100
20200226,103029540,4685800,400
20200226,103029540,4685800,100
20200226,103029540,4684000,300
20200226,103029540,4683700,100
20200226,103029540,4683700,100
20200226,103029540,4683600,100
20200226,103029540,4683600,100
20200226,103029540,4683600,100
20200226,103029540,4683500,100
20200226,103029540,4683500,100
20200226,103029540,4683500,100
20200226,103029720,4685900,100
20200226,103033100,4683000,100
20200226,103033270,4685800,100
20200226,103033270,4687800,100
20200226,103033270,4687900,100
20200226,103033270,4688000,100
20200226,103033290,4688000,200
20200226,103035740,4685900,100
20200226,103038430,4685500,100
20200226,103040440,4685900,200
20200226,103043130,4685800,100
20200226,103043130,4685800,100
20200226,103043130,4685500,1000
20200226,103044870,4688600,200
20200226,103044870,4688800,100
20200226,103044870,4688900,100
20200226,103044870,4689800,100
20200226,103044870,4689900,500
20200226,103045600,4688900,100
20200226,103048900,4688800,100
20200226,103049150,4688900,100
20200226,103049150,4685900,100
20200226,103049150,4685900,200
20200226,103053310,4685900,100
20200226,103053410,4688900,100
20200226,103053410,4690000,100
20200226,103053410,4690000,300
20200226,103055880,4685900,200
20200226,103059280,4690000,100
20200226,103059280,4690000,100
20200226,103059280,4690000,100
20200226,103059280,4690000,100
20200226,103100350,4693500,100
20200226,103102790,4693500,100
20200226,103103010,4690200,200
20200226,103105460,4694800,100
20200226,103106240,4690200,100
20200226,103108300,4694800,100
20200226,103108300,4694800,100
20200226,103108300,4694900,200
20200226,103108300,4695000,1600
20200226,103109590,4695000,100
20200226,103109600,4695000,300
20200226,103109600,4695000,100
20200226,103109640,4695000,100
20200226,103109640,4695000,100
20200226,103109640,4695000,100
20200226,103109640,4695000,100
20200226,103109650,4695000,200
20200226,103109650,4695000,100
20200226,103112160,4695000,100
20200226,103116130,4695000,100
20200226,103116680,4695000,100
20200226,103116710,4698000,100
20200226,103119830,4695000,100
20200226,103121930,4697900,100
20200226,103123240,4698000,100
20200226,103123240,4698000,100
20200226,103124190,4695800,100
20200226,103125470,4695800,100
20200226,103126510,4697800,200
20200226,103127610,4695000,100
20200226,103127610,4695000,100
20200226,103127610,4695000,100
20200226,103127610,4695000,100
20200226,103127610,4695000,100
20200226,103127630,4694800,200
20200226,103127630,4694800,100
20200226,103133500,4690300,100
20200226,103134150,4690300,100
20200226,103134230,4690300,100
20200226,103136140,4690300,100
20200226,103136150,4690300,100
20200226,103136150,4690200,100
20200226,103136150,4690000,100
20200226,103136820,4690300,100
20200226,103137550,4690300,100
20200226,103138120,4694600,200
20200226,103138120,4694800,100
20200226,103138130,4695000,100
20200226,103138130,4695000,100
20200226,103138130,4695000,100
20200226,103138130,4695000,400
20200226,103138470,4690300,100
20200226,103138470,4695000,200
20200226,103138590,4694800,100
20200226,103138590,4694800,100
20200226,103138820,4694800,100
20200226,103138820,4694800,100
20200226,103138820,4694800,100
20200226,103139470,4690300,100
20200226,103139470,4694800,100
20200226,103139470,4694800,100
20200226,103139470,4694800,100
20200226,103139490,4694800,200
20200226,103139980,4694800,100
20200226,103145920,4694500,100
20200226,103145920,4694700,100
20200226,103145920,4694800,100
20200226,103146910,4694800,100
20200226,103149000,4690300,100
20200226,103149470,4690300,100
20200226,103150050,4690300,100
20200226,103152420,4694700,100
20200226,103153390,4694800,100
20200226,103153390,4697600,200
20200226,103154460,4695000,100
20200226,103154590,4695000,100
20200226,103154600,4695000,100
20200226,103154640,4695000,100
20200226,103154640,4695000,100
20200226,103154740,4695000,100
20200226,103154740,4695000,100
20200226,103157610,4694800,100
20200226,103157640,4694800,100
20200226,103157680,4694800,100
20200226,103158710,4694800,100
20200226,103200430,4694800,200
20200226,103200430,4695000,100
20200226,103200470,4695000,100
20200226,103200470,4695000,100
20200226,103201600,4690000,100
20200226,103206200,4694300,100
20200226,103211550,4694300,100
20200226,103211760,4694300,100
20200226,103211760,4690000,100
20200226,103212740,4694800,100
20200226,103214040,4695000,100
20200226,103214230,4690000,300
20200226,103220840,4694300,100
20200226,103220840,4694300,100
20200226,103220840,4695800,100
20200226,103220840,4696800,100
20200226,103220840,4696900,100
20200226,103220840,4697000,100
20200226,103220840,4697000,100
20200226,103220840,4697000,100
20200226,103220840,4697000,100
20200226,103221620,4697000,100
20200226,103225360,4690000,100
20200226,103227610,4690000,100
20200226,103230500,4690600,100
20200226,103234310,4690000,100
20200226,103234310,4690000,100
20200226,103238230,4690100,100
20200226,103238830,4690600,100
20200226,103239630,4690600,100
20200226,103244800,4690800,100
20200226,103244800,4690000,900
20200226,103245330,4694200,100
20200226,103246890,4694200,100
20200226,103250780,4694200,100
20200226,103252760,4694200,100
20200226,103252970,4694300,200
20200226,103254170,4694200,200
20200226,103255000,4694200,100
20200226,103255500,4694200,100
20200226,103259680,4694200,100
20200226,103301260,4694200,100
20200226,103301260,4694200,100
20200226,103301260,4694300,100
20200226,103301260,4694300,100
20200226,103301570,4694300,100
20200226,103303620,4694300,200
20200226,103306490,4694300,100
20200226,103308220,4694200,100
20200226,103308220,4695000,100
20200226,103312090,4694300,100
20200226,103320170,4691100,100
20200226,103320190,4694100,100
20200226,103320280,4694100,100
20200226,103323190,4694100,800
20200226,103323210,4694100,100
20200226,103325720,4694300,100
20200226,103326170,4694100,100
20200226,103326500,4694100,100
20200226,103333900,4691100,100
20200226,103338260,4691100,100
20200226,103339920,4690600,100
20200226,103339920,4690600,100
20200226,103344260,4693800,100
20200226,103344260,4693900,100
20200226,103345880,4691100,100
20200226,103351260,4693600,100
20200226,103351260,4693800,100
20200226,103351260,4693800,400
20200226,103353320,4690600,100
20200226,103353330,4693600,100
20200226,103353330,4693600,100
20200226,103353330,4693600,100
20200226,103353330,4693800,100
20200226,103354620,4693800,100
20200226,103355240,4693800,100
20200226,103355300,4693900,100
20200226,103355310,4693900,100
20200226,103355840,4693800,100
20200226,103358260,4690100,100
20200226,103416140,4691000,100
20200226,103419100,4691000,200
20200226,103421630,4691000,100
20200226,103421630,4690100,100
20200226,103423210,4693000,100
20200226,103423210,4693000,100
20200226,103426040,4693000,100
20200226,103427140,4690900,100
20200226,103428170,4690100,100
20200226,103430310,4690100,100
20200226,103438170,4690000,100
20200226,103438170,4690000,400
20200226,103438170,4690000,100
20200226,103438170,4690000,400
20200226,103438490,4690000,100
20200226,103439240,4690100,400
20200226,103440240,4690100,100
20200226,103440240,4690100,100
20200226,103445400,4690100,100
20200226,103448210,4690100,100
20200226,103450630,4690100,200
20200226,103450860,4690100,100
20200226,103450860,4690000,300
20200226,103450870,4690000,100
20200226,103453330,4690100,100
20200226,103456880,4685000,100
20200226,103457280,4690100,100
20200226,103457780,4690100,100
20200226,103458390,4690100,100
20200226,103502430,4692000,100
20200226,103502430,4693000,100
20200226,103505360,4693000,200
20200226,103505580,4693000,100
20200226,103506500,4693000,100
20200226,103509280,4693000,100
20200226,103509280,4693000,100
20200226,103512210,4693400,100
20200226,103512970,4693400,100
20200226,103512970,4693000,100
20200226,103512970,4690100,100
20200226,103522900,4693700,100
20200226,103523190,4693700,100
20200226,103523700,4693800,100
20200226,103524500,4693700,100
20200226,103524700,4693800,100
20200226,103524710,4693900,100
20200226,103527270,4693700,400
20200226,103530540,4693900,100
20200226,103531350,4693900,100
20200226,103535190,4693900,100
20200226,103535970,4694000,100
20200226,103536700,4694000,100
20200226,103537140,4693700,100
20200226,103539300,4693900,100
20200226,103548540,4694200,100
20200226,103548900,4694000,100
20200226,103550640,4694000,100
20200226,103550640,4694000,100
20200226,103550640,4694000,100
20200226,103553930,4694000,100
20200226,103557540,4694000,100
20200226,103558300,4693900,100
20200226,103558320,4693900,100
20200226,103558810,4693900,100
20200226,103600670,4693700,100
20200226,103600730,4693700,100
20200226,103600810,4693700,100
20200226,103603720,4693900,100
20200226,103603720,4693900,100
20200226,103606660,4694000,100
20200226,103606660,4694000,100
20200226,103614180,4694000,100
20200226,103614970,4694000,100
20200226,103615180,4694000,100
20200226,103615610,4694000,100
20200226,103616390,4694200,100
20200226,103617200,4693900,100
20200226,103619640,4694000,100
20200226,103619640,4694200,100
20200226,103623390,4694300,100
20200226,103623390,4694300,100
20200226,103624700,4694000,100
20200226,103625730,4693900,400
20200226,103625730,4693900,100
20200226,103625730,4693900,100
20200226,103625730,4693700,500
20200226,103632830,4693600,1100
20200226,103634960,4693600,300
20200226,103637640,4690100,100
20200226,103637640,4690100,100
20200226,103639260,4690100,100
20200226,103641410,4685000,100
20200226,103641430,4685000,100
20200226,103642640,4685000,100
20200226,103642950,4690000,100
20200226,103642950,4690100,200
20200226,103647050,4685000,100
20200226,103647050,4690100,100
20200226,103647050,4690100,800
20200226,103647050,4693000,100
20200226,103647050,4693000,100
20200226,103647050,4693500,100
20200226,103648380,4683000,100
20200226,103651030,4685000,100
20200226,103651750,4685000,100
20200226,103653860,4685000,100
20200226,103656060,4683100,100
20200226,103656060,4683000,100
20200226,103658520,4683000,100
20200226,103659060,4692700,100
20200226,103659480,4690100,100
20200226,103701910,4690100,100
20200226,103702260,4690100,100
20200226,103702270,4690100,1200
20200226,103702270,4690100,100
20200226,103707080,4690100,100
20200226,103708860,4692600,100
20200226,103713160,4692700,100
20200226,103715020,4692600,100
20200226,103715020,4692700,100
20200226,103716060,4690100,100
20200226,103717290,4690200,100
20200226,103719020,4690200,100
20200226,103719170,4690200,200
20200226,103723400,4692000,100
20200226,103727360,4692000,100
20200226,103731290,4692600,100
20200226,103732950,4692000,100
20200226,103738290,4692700,100
20200226,103738700,4692700,100
20200226,103739160,4692700,100
20200226,103740380,4692700,100
20200226,103740620,4692000,100
20200226,103748590,4692000,100
20200226,103753860,4692000,1700
20200226,103754320,4691300,100
20200226,103754620,4691300,100
20200226,103755150,4692000,1000
20200226,103755150,4692000,300
20200226,103757940,4691300,100
20200226,103803250,4690400,100
20200226,103803320,4693000,100
20200226,103808700,4692000,100
20200226,103808700,4690400,200
20200226,103808700,4690400,100
20200226,103808700,4690300,500
20200226,103808720,4693500,300
20200226,103809150,4693500,100
20200226,103809150,4693500,100
20200226,103811440,4693500,100
20200226,103815310,4693800,200
20200226,103816410,4693900,200
20200226,103816410,4693900,100
20200226,103817290,4693800,100
20200226,103817480,4693800,100
20200226,103818580,4693900,200
20200226,103819520,4693800,100
20200226,103821190,4693800,100
20200226,103824450,4693900,100
20200226,103827170,4694000,100
20200226,103827170,4694000,100
20200226,103827970,4693800,100
20200226,103829660,4693900,100
20200226,103829660,4694000,100
20200226,103829660,4694000,100
20200226,103838690,4694200,100
20200226,103839590,4694800,100
20200226,103841400,4694900,200
20200226,103841420,4695000,200
20200226,103841420,4695000,100
20200226,103842670,4695000,100
20200226,103842670,4695000,100
20200226,103845740,4694900,100
20200226,103848660,4697000,100
20200226,103851120,4697000,100
20200226,103851640,4697500,100
20200226,103851640,4697700,100
20200226,103854610,4697700,100
20200226,103854610,4697700,100
20200226,103854640,4697700,100
20200226,103854700,4697700,200
20200226,103854700,4697700,300
20200226,103855240,4697900,100
20200226,103857180,4697700,100
20200226,103857650,4697900,100
20200226,103857650,4698000,100
20200226,103857690,4698000,100
20200226,103857690,4698000,200
20200226,103857690,4698000,100
20200226,103857690,4698000,100
20200226,103857720,4698500,100
20200226,103858160,4698500,100
20200226,103859070,4697900,100
20200226,103859700,4697900,100
20200226,103900570,4699800,100
20200226,103900650,4699900,100
20200226,103900690,4699900,100
20200226,103900700,4699900,100
20200226,103901380,4699900,100
20200226,103901910,4699900,100
20200226,103903190,4698800,100
20200226,103903190,4698800,100
20200226,103903190,4698700,100
20200226,103903190,4697900,100
20200226,103903190,4697900,100
20200226,103903620,4700000,100
20200226,103903620,4700000,100
20200226,103903620,4700000,100
20200226,103903620,4700000,100
20200226,103903690,4700000,500
20200226,103903690,4700000,100
20200226,103904170,4697700,100
20200226,103906600,4700000,100
20200226,103906600,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,200
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,200
20200226,103907170,4700000,300
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907170,4700000,100
20200226,103907180,4700000,200
20200226,103907180,4700000,100
20200226,103907180,4700200,100
20200226,103908720,4700000,100
20200226,103909190,4700000,100
20200226,103909190,4700000,600
20200226,103913830,4706800,100
20200226,103918420,4700100,100
20200226,103919720,4706800,100
20200226,103922100,4706800,100
20200226,103922900,4707100,100
20200226,103922930,4707700,100
20200226,103923890,4707600,100
20200226,103924460,4707600,100
20200226,103925190,4707600,400
20200226,103925780,4707600,100
20200226,103926110,4707700,100
20200226,103926560,4707700,100
20200226,103927560,4708000,100
20200226,103931190,4707700,200
20200226,103931190,4707700,100
20200226,103931520,4707700,100
20200226,103936270,4707700,100
20200226,103938870,4707700,100
20200226,103939740,4707100,100
20200226,103939740,4706800,100
20200226,103939750,4706800,500
20200226,103939750,4706800,100
20200226,103939750,4706800,100
20200226,103939750,4706800,100
20200226,103939750,4706800,200
20200226,103940460,4706600,100
20200226,103940460,4707700,100
20200226,103940460,4708800,500
20200226,103940460,4708800,1000
20200226,103940460,4708800,100
20200226,103940490,4708800,100
20200226,103940500,4708800,200
20200226,103942230,4707700,100
20200226,103944140,4707700,100
20200226,103945660,4707700,100
20200226,103945660,4707700,100
20200226,103948100,4709700,100
20200226,103949190,4707700,1500
20200226,103949190,4707700,300
20200226,103949290,4709600,100
20200226,103950860,4709700,200
20200226,103951080,4709700,100
20200226,103955210,4709700,200
20200226,103959340,4709900,100
20200226,104000060,4709900,100
20200226,104000060,4709900,800
20200226,104000060,4710000,100
20200226,104000060,4710000,100
20200226,104000060,4710000,100
20200226,104000060,4710000,200
20200226,104000060,4710000,100
20200226,104000060,4710000,100
20200226,104000060,4710000,100
20200226,104000060,4710000,100
20200226,104000060,4711100,100
20200226,104000060,4712000,200
20200226,104000060,4713800,100
20200226,104000060,4717100,100
20200226,104000060,4718400,100
20200226,104000060,4718900,100
20200226,104000060,4719600,100
20200226,104000060,4719700,200
20200226,104000060,4720000,100
20200226,104000060,4720000,100
20200226,104000060,4720000,100
20200226,104000060,4720000,100
20200226,104000060,4720000,100
20200226,104000060,4720000,1000
20200226,104000060,4720000,100
20200226,104000060,4720000,100
20200226,104000060,4720000,300
20200226,104000060,4720000,100
20200226,104000090,4720000,100
20200226,104000100,4720000,600
20200226,104003100,4710300,100
20200226,104003230,4720000,100
20200226,104003410,4720000,100
20200226,104009680,4709900,100
20200226,104009680,4709900,100
20200226,104010670,4713800,100
20200226,104012070,4710000,100
20200226,104013200,4710000,100
20200226,104014480,4710000,100
20200226,104015130,4710000,100
20200226,104015130,4709700,100
20200226,104016470,4709500,100
20200226,104017310,4710000,100
20200226,104018660,4707700,100
20200226,104018670,4709900,100
20200226,104018670,4712700,100
20200226,104018670,4713800,200
20200226,104018670,4713800,100
20200226,104018670,4713800,100
20200226,104018700,4707700,100
20200226,104019210,4707700,100
20200226,104019570,4707100,100
20200226,104019870,4713800,100
20200226,104019880,4713800,100
20200226,104020920,4713800,100
20200226,104024280,4713800,100
20200226,104024410,4710000,100
20200226,104024650,4710000,100
20200226,104026890,4713700,100
20200226,104027420,4706700,100
20200226,104027420,4713500,100
20200226,104027420,4713700,100
20200226,104027420,4713800,100
20200226,104027420,4713800,100
20200226,104027420,4713800,100
20200226,104028610,4699500,100
20200226,104028610,4697700,100
20200226,104030570,4707700,200
20200226,104032120,4701100,100
20200226,104037700,4699700,100
20200226,104043380,4707500,200
20200226,104043380,4707700,200
20200226,104043380,4712000,100
20200226,104043820,4699700,100
20200226,104045250,4701100,100
20200226,104048770,4700800,100
20200226,104049530,4700800,100
20200226,104051590,4706600,100
20200226,104053440,4700800,100
20200226,104054590,4700800,100
20200226,104055200,4700800,100
20200226,104055200,4700000,500
20200226,104057580,4700000,100
20200226,104101140,4710000,100
20200226,104101980,4709500,100
20200226,104106890,4709500,100
20200226,104108250,4709500,100
20200226,104109620,4709500,100
20200226,104109620,4709900,100
20200226,104109620,4710000,100
20200226,104109620,4710000,100
20200226,104110810,4710000,100
20200226,104111480,4710000,100
20200226,104113170,4700100,100
20200226,104126560,4708000,100
20200226,104129890,4708000,100
20200226,104131910,4700100,100
20200226,104131910,4700100,100
20200226,104133670,4707400,100
20200226,104133670,4709000,100
20200226,104133670,4709000,400
20200226,104136020,4700100,100
20200226,104137540,4709000,100
20200226,104140310,4708500,400
20200226,104143490,4708500,100
20200226,104145570,4708500,100
20200226,104147590,4709500,100
20200226,104147590,4709900,400
20200226,104147590,4710000,100
20200226,104148580,4710000,100
20200226,104148580,4710000,100
20200226,104149090,4708500,100
20200226,104201570,4710000,100
20200226,104201570,4710000,100
20200226,104205190,4707400,100
20200226,104206830,4710000,500
20200226,104206830,4711900,100
20200226,104210580,4707400,100
20200226,104220420,4708900,200
20200226,104221580,4707400,100
20200226,104227330,4700600,100
20200226,104230700,4707400,100
20200226,104231550,4706800,100
20200226,104234150,4700600,100
20200226,104234150,4700600,100
20200226,104235270,4707000,100
20200226,104235270,4707000,100
20200226,104235270,4708900,300
20200226,104235270,4708900,100
20200226,104239570,4706800,100
20200226,104239570,4708800,100
20200226,104240290,4708800,100
20200226,104241050,4708800,100
20200226,104242620,4708800,100
20200226,104245200,4708800,100
20200226,104248310,4708800,100
20200226,104248310,4709800,100
20200226,104249880,4706800,100
20200226,104252150,4708800,100
20200226,104253860,4708800,100
20200226,104259490,4708700,100
20200226,104302260,4700300,200
20200226,104305670,4708900,100
20200226,104305670,4708900,100
20200226,104305770,4709300,100
20200226,104306960,4709300,100
20200226,104307200,4709300,200
20200226,104307400,4709300,100
20200226,104320570,4700500,100
20200226,104322630,4700500,400
20200226,104322630,4700500,100
20200226,104328840,4700600,100
20200226,104329360,4708800,100
20200226,104329360,4708800,100
20200226,104329360,4708800,100
20200226,104330920,4700300,100
20200226,104330920,4700300,100
20200226,104330920,4700200,100
20200226,104332350,4700500,100
20200226,104334060,4708000,100
20200226,104334060,4708700,100
20200226,104334060,4708900,100
20200226,104334060,4708900,100
20200226,104334060,4709300,100
20200226,104334060,4709300,100
20200226,104336940,4700600,100
20200226,104337240,4700500,100
20200226,104342580,4700600,100
20200226,104342690,4700200,100
20200226,104343460,4700600,100
20200226,104343730,4708000,100
20200226,104343730,4708500,100
20200226,104343730,4708500,300
20200226,104348120,4700600,100
20200226,104348120,4708400,100
20200226,104350540,4700600,100
20200226,104356790,4700600,100
20200226,104357380,4700600,100
20200226,104358950,4700600,100
20200226,104400940,4705800,100
20200226,104400940,4707800,100
20200226,104400940,4708000,100
20200226,104400940,4708300,100
20200226,104400940,4708400,100
20200226,104400940,4708400,100
20200226,104405380,4700600,100
20200226,104419820,4701100,100
20200226,104419820,4701100,100
20200226,104419820,4701100,100
20200226,104419820,4700600,100
20200226,104419820,4700600,100
20200226,104419820,4700500,500
20200226,104429140,4707800,100
20200226,104433820,4707800,100
20200226,104433820,4707800,100
20200226,104433820,4707900,100
20200226,104433820,4707900,100
20200226,104434290,4706300,100
20200226,104436030,4706300,100
20200226,104441020,4706300,100
20200226,104441390,4707500,100
20200226,104441390,4707800,100
20200226,104441390,4707900,100
20200226,104441400,4706300,100
20200226,104446080,4706300,100
20200226,104446080,4701100,100
20200226,104446080,4701000,200
20200226,104446080,4701000,100
20200226,104446080,4700500,100
20200226,104446080,4700400,100
20200226,104446080,4700200,300
20200226,104448550,4708000,100
20200226,104448970,4706300,100
20200226,104451740,4708000,100
20200226,104451740,4708000,100
20200226,104451740,4708000,100
20200226,104451740,4708000,200
20200226,104451750,4708400,100
20200226,104451750,4708500,400
20200226,104451750,4708500,100
20200226,104454050,4709100,100
20200226,104454050,4708900,100
20200226,104454580,4709900,100
20200226,104454580,4709900,100
20200226,104457650,4709900,100
20200226,104457670,4709900,100
20200226,104459530,4709900,100
20200226,104459890,4709900,100
20200226,104500610,4710000,100
20200226,104500610,4710000,100
20200226,104500610,4710000,100
20200226,104500610,4710000,100
20200226,104500610,4710000,100
20200226,104500630,4710000,100
20200226,104501500,4710000,100
20200226,104502870,4710000,100
20200226,104503110,4710000,100
20200226,104503710,4711900,100
20200226,104505740,4711900,100
20200226,104508250,4712000,300
20200226,104509640,4712000,100
20200226,104509640,4712000,100
20200226,104510440,4712000,100
20200226,104510440,4712000,100
20200226,104510440,4712000,100
20200226,104512050,4712000,100
20200226,104513900,4718000,100
20200226,104513900,4719000,100
20200226,104517300,4719000,100
20200226,104521620,4719000,100
20200226,104521690,4718000,100
20200226,104521690,4718000,100
20200226,104521710,4718000,400
20200226,104522940,4719000,100
20200226,104523560,4718000,100
20200226,104524360,4719000,100
20200226,104528200,4719000,300
20200226,104528970,4719600,100
20200226,104533650,4719600,100
20200226,104533650,4719600,200
20200226,104533650,4719600,100
20200226,104533650,4719000,100
20200226,104533650,4719000,100
20200226,104535200,4719000,100
20200226,104536600,4719000,100
20200226,104536640,4719000,100
20200226,104536640,4719000,100
20200226,104536640,4719000,100
20200226,104536650,4719000,200
20200226,104536880,4719000,100
20200226,104536880,4719000,100
20200226,104539450,4719000,100
20200226,104540250,4713000,100
