trading_day,time,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200226,100245000,4640000.0,4640500.0,4644500.0,4645000.0,4647700.0,1700,100,300,100,200,4637800.0,4632000.0,4631300.0,4631200.0,4631100.0,200,700,100,900,200
20200226,100248000,4640000.0,4640500.0,4644500.0,4645000.0,4647700.0,1400,100,300,100,200,4637800.0,4632000.0,4631300.0,4631200.0,4631100.0,200,700,100,900,500
20200226,100251000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,4800,1400,100,300,100,4635000.0,4632000.0,4631300.0,4631200.0,4631100.0,100,1500,100,900,500
20200226,100254000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,1500,1400,100,300,100,4635000.0,4632000.0,4631300.0,4631200.0,4631100.0,100,1500,100,900,500
20200226,100257000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,1800,1400,100,300,100,4635000.0,4632000.0,4631300.0,4631200.0,4631100.0,100,1500,100,900,500
20200226,100300000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,1800,1400,100,300,100,4635100.0,4635000.0,4632000.0,4631200.0,4631100.0,100,100,1500,900,500
20200226,100303000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,1600,1000,100,300,100,4632000.0,4631200.0,4631100.0,4631000.0,4630800.0,1400,900,500,700,300
20200226,100306000,4637800.0,4640000.0,4640500.0,4644500.0,4645000.0,100,1000,100,300,100,4632100.0,4632000.0,4631500.0,4631200.0,4631100.0,100,1300,3000,900,500
20200226,100309000,4640000.0,4640500.0,4644500.0,4645000.0,4647700.0,1000,100,300,100,200,4636400.0,4632200.0,4632100.0,4632000.0,4631500.0,300,1100,100,1300,3000
20200226,100312000,4639800.0,4639900.0,4640000.0,4640500.0,4644500.0,100,100,1000,100,300,4637800.0,4636400.0,4632200.0,4632100.0,4632000.0,100,400,1100,100,1300
20200226,100315000,4639800.0,4639900.0,4640000.0,4640500.0,4644400.0,100,100,1000,100,200,4637800.0,4636400.0,4636000.0,4632200.0,4632100.0,198,400,300,1100,200
20200226,100318000,4639900.0,4640000.0,4640500.0,4644400.0,4644500.0,100,1000,100,200,300,4639800.0,4637800.0,4636400.0,4636000.0,4632200.0,100,98,400,300,1100
20200226,100321000,4637800.0,4639900.0,4640000.0,4640500.0,4644400.0,202,100,1000,100,200,4636400.0,4636000.0,4632200.0,4632100.0,4632000.0,400,300,1100,200,1300
20200226,100324000,4639800.0,4640000.0,4640500.0,4644400.0,4644500.0,93,1000,100,200,300,4637800.0,4636400.0,4636000.0,4632200.0,4632100.0,98,500,300,1100,200
20200226,100327000,4639800.0,4640000.0,4640500.0,4644400.0,4644500.0,300,1000,100,200,300,4637800.0,4636400.0,4636000.0,4635000.0,4632200.0,200,398,300,100,1100
20200226,100330000,4639800.0,4640000.0,4640500.0,4644400.0,4644500.0,300,1100,100,200,300,4637800.0,4636400.0,4636000.0,4635000.0,4632200.0,200,398,300,100,1100
20200226,100333000,4639800.0,4640000.0,4640500.0,4644400.0,4644500.0,100,1100,100,200,300,4636400.0,4636000.0,4635000.0,4632200.0,4632100.0,398,300,100,1100,200
20200226,100336000,4640000.0,4640500.0,4644400.0,4644500.0,4647700.0,1100,100,200,300,200,4636400.0,4636000.0,4635000.0,4632200.0,4632100.0,398,300,100,1100,200
20200226,100339000,4640000.0,4640500.0,4644400.0,4644500.0,4647700.0,1100,100,200,300,200,4632200.0,4632100.0,4632000.0,4631500.0,4631200.0,798,200,1100,3000,1100
20200226,100342000,4640000.0,4640500.0,4644400.0,4644500.0,4647700.0,200,100,200,300,200,4632200.0,4632100.0,4632000.0,4631500.0,4631200.0,100,200,1100,3000,1100
20200226,100345000,4640500.0,4644400.0,4644500.0,4647700.0,4650000.0,100,200,300,200,2200,4632300.0,4632200.0,4632100.0,4632000.0,4631500.0,600,200,200,1100,3000
20200226,100348000,4640500.0,4644400.0,4644500.0,4647700.0,4650000.0,100,200,300,200,2200,4640000.0,4632200.0,4632100.0,4632000.0,4631500.0,200,200,200,1100,3000
20200226,100351000,4644300.0,4644400.0,4644500.0,4647700.0,4650000.0,200,200,300,200,2200,4640500.0,4640000.0,4632500.0,4632400.0,4632300.0,100,200,200,200,100
20200226,100354000,4644200.0,4644300.0,4644400.0,4644500.0,4647700.0,100,200,200,300,200,4640000.0,4632500.0,4632400.0,4632300.0,4632200.0,200,200,200,100,300
20200226,100357000,4644100.0,4644200.0,4644400.0,4644500.0,4647700.0,200,100,200,300,200,4640000.0,4632500.0,4632400.0,4632300.0,4632200.0,200,200,400,100,300
20200226,100400000,4644000.0,4644100.0,4644400.0,4644500.0,4647700.0,100,200,200,300,200,4640000.0,4632500.0,4632400.0,4632300.0,4632200.0,200,200,400,100,300
20200226,100403000,4643900.0,4644400.0,4644500.0,4647700.0,4650000.0,100,200,300,200,2200,4632500.0,4632400.0,4632200.0,4632100.0,4632000.0,200,400,300,200,1100
20200226,100406000,4644300.0,4644400.0,4644500.0,4647700.0,4650000.0,300,200,300,200,2200,4632400.0,4632200.0,4632100.0,4632000.0,4631600.0,100,300,200,1100,100
20200226,100409000,4644400.0,4644500.0,4647700.0,4650000.0,4655600.0,200,300,200,2200,100,4643900.0,4640700.0,4632400.0,4632200.0,4632100.0,600,300,100,300,200
20200226,100412000,4644400.0,4644500.0,4647700.0,4650000.0,4655600.0,200,300,200,2200,100,4644300.0,4643900.0,4640700.0,4640000.0,4632400.0,100,600,300,100,100
20200226,100415000,4644500.0,4647700.0,4650000.0,4655600.0,4656600.0,300,200,2200,100,100,4644400.0,4643900.0,4640700.0,4640000.0,4632400.0,100,400,300,200,100
20200226,100418000,4647700.0,4650000.0,4655600.0,4656600.0,4656700.0,200,2200,100,100,100,4644300.0,4643900.0,4640700.0,4640000.0,4632500.0,100,400,300,200,200
20200226,100421000,4647700.0,4650000.0,4655600.0,4656600.0,4656700.0,100,2200,100,100,100,4644600.0,4643900.0,4643800.0,4640700.0,4640000.0,100,400,100,300,200
20200226,100424000,4650000.0,4655600.0,4656600.0,4656700.0,4658000.0,2200,100,100,100,100,4647700.0,4643900.0,4643800.0,4640700.0,4640000.0,7,400,100,300,200
20200226,100427000,4650000.0,4655600.0,4656600.0,4656700.0,4658000.0,2000,100,100,100,100,4647700.0,4643900.0,4643800.0,4640700.0,4640000.0,7,400,100,300,200
20200226,100430000,4650000.0,4655600.0,4656600.0,4656700.0,4658000.0,893,100,100,100,100,4643900.0,4643800.0,4640700.0,4640000.0,4635000.0,400,100,300,200,600
20200226,100433000,4655600.0,4656600.0,4656700.0,4658000.0,4659000.0,100,100,100,100,300,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,607,400,100,300,200
20200226,100436000,4655600.0,4656600.0,4656700.0,4658000.0,4659000.0,100,100,100,100,300,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,707,400,100,300,200
20200226,100439000,4655600.0,4656600.0,4656700.0,4658000.0,4659000.0,100,100,100,100,300,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,807,400,100,300,200
20200226,100442000,4656700.0,4658000.0,4659000.0,4659800.0,4659900.0,100,100,300,200,500,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,1107,300,100,300,200
20200226,100445000,4657900.0,4659000.0,4659800.0,4659900.0,4660000.0,100,300,200,500,2000,4656700.0,4655600.0,4650100.0,4650000.0,4643900.0,100,100,100,1207,300
20200226,100448000,4658800.0,4658900.0,4659000.0,4659800.0,4659900.0,300,100,300,200,500,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,1207,300,100,300,200
20200226,100451000,4658600.0,4658700.0,4659000.0,4659800.0,4659900.0,200,100,300,200,500,4650000.0,4643900.0,4643800.0,4640700.0,4640000.0,1107,300,100,300,200
20200226,100454000,4658500.0,4658600.0,4658800.0,4659000.0,4659800.0,200,200,200,300,200,4650000.0,4647100.0,4643900.0,4643800.0,4640700.0,1107,100,300,100,300
20200226,100457000,4656700.0,4658000.0,4658800.0,4659000.0,4659800.0,100,200,200,300,200,4650000.0,4647100.0,4643900.0,4643800.0,4641000.0,1607,100,300,100,300
20200226,100500000,4657900.0,4658000.0,4658300.0,4658800.0,4659000.0,100,300,100,200,300,4651000.0,4650000.0,4647100.0,4643900.0,4643800.0,100,1007,100,300,100
20200226,100503000,4656700.0,4658000.0,4658300.0,4658800.0,4659000.0,100,300,100,200,300,4651000.0,4650000.0,4647100.0,4643900.0,4643800.0,100,1007,100,300,100
20200226,100506000,4657800.0,4657900.0,4658000.0,4658300.0,4658800.0,600,100,100,100,200,4650000.0,4647100.0,4643900.0,4643800.0,4641100.0,1107,100,300,100,100
20200226,100509000,4656700.0,4657500.0,4657600.0,4657800.0,4657900.0,100,100,100,600,500,4650000.0,4647100.0,4643900.0,4643800.0,4641100.0,1107,100,300,100,100
20200226,100512000,4654900.0,4655000.0,4657800.0,4657900.0,4658000.0,100,500,600,500,100,4650000.0,4643900.0,4643800.0,4641100.0,4641000.0,1207,300,100,100,300
20200226,100515000,4655000.0,4657800.0,4657900.0,4658000.0,4658800.0,500,600,500,200,200,4654900.0,4650000.0,4646000.0,4643900.0,4643800.0,400,1207,100,300,100
20200226,100518000,4655000.0,4657800.0,4657900.0,4658000.0,4658800.0,500,600,500,200,200,4650000.0,4646000.0,4643900.0,4643800.0,4641100.0,1107,100,300,100,100
20200226,100521000,4655000.0,4657800.0,4657900.0,4658000.0,4658800.0,400,600,500,200,200,4650000.0,4646000.0,4645000.0,4643900.0,4643800.0,1207,100,100,300,100
20200226,100524000,4654900.0,4655000.0,4657800.0,4657900.0,4658000.0,200,100,600,500,200,4650000.0,4646000.0,4645000.0,4643900.0,4643800.0,1207,100,100,300,100
20200226,100527000,4654900.0,4655000.0,4657000.0,4657900.0,4658000.0,100,100,100,500,200,4650000.0,4646000.0,4645000.0,4643900.0,4643800.0,1207,100,100,300,100
20200226,100530000,4654900.0,4655000.0,4657000.0,4657700.0,4657900.0,100,100,100,100,500,4651000.0,4650100.0,4650000.0,4646000.0,4645000.0,100,100,1207,100,100
20200226,100533000,4656900.0,4657000.0,4657700.0,4657900.0,4658000.0,100,100,100,500,100,4650000.0,4646000.0,4645000.0,4643800.0,4641100.0,707,100,100,100,100
20200226,100536000,4656800.0,4657000.0,4657700.0,4657900.0,4658000.0,100,100,100,500,100,4650000.0,4646000.0,4645000.0,4643800.0,4641100.0,207,100,100,100,100
20200226,100539000,4657000.0,4657700.0,4657900.0,4658000.0,4658800.0,100,100,500,100,100,4650000.0,4646000.0,4645000.0,4643800.0,4641100.0,607,100,100,100,100
20200226,100542000,4657000.0,4657700.0,4657900.0,4658000.0,4658800.0,100,100,500,100,100,4655000.0,4650000.0,4646000.0,4645000.0,4643800.0,100,607,100,100,100
20200226,100545000,4657000.0,4657700.0,4657900.0,4658000.0,4658800.0,100,100,500,100,100,4655000.0,4650000.0,4646000.0,4645000.0,4643800.0,100,507,100,100,100
20200226,100548000,4657700.0,4657900.0,4658000.0,4658800.0,4659000.0,100,500,100,100,300,4657000.0,4656900.0,4656800.0,4654900.0,4650000.0,100,1000,100,100,407
20200226,100551000,4657700.0,4657900.0,4658800.0,4659000.0,4659800.0,100,500,100,300,200,4657100.0,4657000.0,4656900.0,4656800.0,4654900.0,100,100,1000,100,100
20200226,100554000,4657900.0,4658800.0,4659000.0,4659900.0,4660000.0,500,100,300,100,2500,4656900.0,4656800.0,4654900.0,4650000.0,4646000.0,1000,100,100,307,100
20200226,100557000,4657000.0,4657100.0,4657900.0,4658800.0,4659000.0,100,100,500,100,300,4656900.0,4656800.0,4654900.0,4650000.0,4646000.0,900,100,100,407,100
20200226,100600000,4654900.0,4656800.0,4656900.0,4657000.0,4657100.0,1300,700,2500,700,200,4650000.0,4646000.0,4645000.0,4643800.0,4641100.0,407,100,100,100,100
20200226,100603000,4656900.0,4657000.0,4657100.0,4657800.0,4657900.0,3100,700,200,100,500,4650000.0,4646000.0,4645000.0,4643800.0,4641100.0,407,100,100,100,100
20200226,100606000,4650000.0,4656900.0,4657000.0,4657100.0,4657800.0,193,3000,700,200,100,4646000.0,4645000.0,4643800.0,4641100.0,4641000.0,100,100,100,100,300
20200226,100609000,4655800.0,4656600.0,4656700.0,4656800.0,4656900.0,600,100,200,100,3000,4641000.0,4640000.0,4635000.0,4634900.0,4634000.0,300,500,800,700,500
20200226,100612000,4645900.0,4655000.0,4655700.0,4655800.0,4656000.0,100,200,100,600,100,4640000.0,4635000.0,4634900.0,4634000.0,4633000.0,500,800,700,500,100
20200226,100615000,4645900.0,4655000.0,4655700.0,4655800.0,4656000.0,100,200,200,600,100,4640000.0,4635000.0,4634900.0,4634000.0,4633000.0,500,800,700,500,100
20200226,100618000,4645700.0,4645900.0,4653400.0,4654900.0,4655000.0,100,1800,300,700,200,4635000.0,4634900.0,4634000.0,4633000.0,4632500.0,700,700,500,100,300
20200226,100621000,4645900.0,4653400.0,4654900.0,4655000.0,4655700.0,200,300,700,200,200,4645700.0,4635000.0,4634900.0,4634000.0,4633000.0,500,600,700,500,100
20200226,100624000,4653400.0,4654900.0,4655000.0,4655700.0,4655800.0,300,700,200,200,600,4635000.0,4634900.0,4634000.0,4633000.0,4632500.0,500,700,500,100,300
20200226,100627000,4645700.0,4653400.0,4654900.0,4655000.0,4655700.0,200,300,700,200,200,4635000.0,4634900.0,4634000.0,4633000.0,4632500.0,400,700,500,100,300
20200226,100630000,4645700.0,4651400.0,4652800.0,4654900.0,4655000.0,900,200,100,700,200,4635000.0,4634900.0,4634000.0,4633000.0,4632500.0,400,700,500,100,300
20200226,100633000,4645700.0,4650000.0,4651400.0,4652800.0,4653000.0,1500,100,200,100,200,4635200.0,4635000.0,4634900.0,4634000.0,4633000.0,100,500,700,500,100
20200226,100636000,4645700.0,4650000.0,4651400.0,4653000.0,4654900.0,800,100,200,200,700,4638000.0,4635300.0,4635200.0,4635000.0,4634900.0,100,200,100,700,700
20200226,100639000,4650000.0,4651400.0,4653000.0,4654900.0,4655000.0,100,200,200,700,200,4636000.0,4635200.0,4635000.0,4634900.0,4634000.0,100,100,600,700,500
20200226,100642000,4650000.0,4651400.0,4653000.0,4654900.0,4655000.0,200,200,100,700,200,4636000.0,4635200.0,4635000.0,4634900.0,4634000.0,100,100,800,700,500
20200226,100645000,4649600.0,4650000.0,4651400.0,4654900.0,4655000.0,200,200,200,700,200,4636000.0,4635000.0,4634900.0,4634000.0,4633100.0,100,800,700,500,100
20200226,100648000,4649500.0,4650000.0,4651400.0,4653400.0,4654900.0,500,200,200,400,700,4636500.0,4636200.0,4636000.0,4635000.0,4634900.0,100,100,100,900,700
20200226,100651000,4649400.0,4649500.0,4650000.0,4651400.0,4653400.0,100,500,400,200,400,4637900.0,4636400.0,4636200.0,4636000.0,4635000.0,1000,100,100,200,900
20200226,100654000,4649500.0,4650000.0,4653400.0,4654900.0,4655000.0,300,400,400,700,200,4637900.0,4637000.0,4636200.0,4636000.0,4635400.0,1200,200,100,300,100
20200226,100657000,4649000.0,4649500.0,4650000.0,4653400.0,4654900.0,300,300,400,400,700,4638000.0,4637900.0,4637000.0,4636200.0,4636000.0,200,1300,200,100,300
20200226,100700000,4648900.0,4649000.0,4649500.0,4650000.0,4653400.0,100,200,300,400,400,4638300.0,4638000.0,4637900.0,4636200.0,4636000.0,100,100,600,100,300
20200226,100703000,4649500.0,4650000.0,4653400.0,4654900.0,4655800.0,300,400,400,700,100,4649000.0,4648900.0,4638500.0,4638300.0,4638000.0,200,200,200,300,100
20200226,100706000,4649400.0,4649500.0,4650000.0,4653400.0,4654900.0,100,300,300,400,700,4648900.0,4638500.0,4638300.0,4638000.0,4637900.0,100,200,100,200,400
20200226,100709000,4649400.0,4649500.0,4650000.0,4653400.0,4654900.0,100,300,300,400,700,4638500.0,4638300.0,4638000.0,4637900.0,4636200.0,100,100,300,400,100
20200226,100712000,4649400.0,4649500.0,4650000.0,4653400.0,4654900.0,100,300,300,400,700,4648900.0,4638500.0,4638300.0,4638000.0,4637900.0,200,200,100,400,400
20200226,100715000,4649400.0,4649500.0,4650000.0,4653400.0,4654800.0,200,300,300,400,100,4638000.0,4637900.0,4636000.0,4635700.0,4635400.0,300,400,100,100,100
20200226,100718000,4649400.0,4649500.0,4650000.0,4653400.0,4654800.0,100,300,300,500,100,4648900.0,4638100.0,4638000.0,4637900.0,4636000.0,100,100,400,400,100
20200226,100721000,4649000.0,4649300.0,4649400.0,4649500.0,4649900.0,500,100,100,300,200,4648900.0,4638900.0,4638100.0,4638000.0,4637900.0,200,100,100,400,400
20200226,100724000,4648900.0,4649000.0,4649300.0,4649400.0,4649900.0,400,700,100,100,200,4638900.0,4638200.0,4638100.0,4638000.0,4637900.0,100,100,100,700,400
20200226,100727000,4649000.0,4649300.0,4649400.0,4649900.0,4650000.0,700,100,100,200,300,4648900.0,4638200.0,4638100.0,4638000.0,4637900.0,500,100,100,600,300
20200226,100730000,4649300.0,4649400.0,4649900.0,4650000.0,4653400.0,100,100,200,300,500,4649000.0,4648900.0,4639000.0,4638200.0,4638100.0,400,600,100,100,100
20200226,100733000,4653400.0,4654800.0,4654900.0,4655000.0,4655800.0,500,100,500,100,100,4649300.0,4649000.0,4648900.0,4639000.0,4638200.0,100,1000,600,100,100
20200226,100736000,4653400.0,4654800.0,4654900.0,4655000.0,4655800.0,500,100,500,100,100,4649300.0,4649000.0,4648900.0,4639100.0,4639000.0,300,2000,600,200,100
20200226,100739000,4653400.0,4654800.0,4654900.0,4655000.0,4655800.0,400,100,500,100,100,4649300.0,4649000.0,4648900.0,4639100.0,4639000.0,300,2000,600,200,100
20200226,100742000,4654800.0,4654900.0,4655000.0,4655800.0,4656900.0,100,500,100,100,100,4649500.0,4649300.0,4649000.0,4648900.0,4639100.0,100,300,2000,600,200
20200226,100745000,4654800.0,4654900.0,4655000.0,4655800.0,4656900.0,100,500,100,100,100,4649600.0,4649500.0,4649300.0,4649000.0,4648900.0,100,100,300,2000,600
20200226,100748000,4654700.0,4654800.0,4654900.0,4655000.0,4656900.0,200,100,500,100,100,4649600.0,4649500.0,4649300.0,4649000.0,4648900.0,300,100,300,2000,500
20200226,100751000,4654700.0,4654800.0,4654900.0,4655000.0,4656900.0,200,100,500,100,100,4649600.0,4649500.0,4649300.0,4649000.0,4648900.0,400,100,300,1900,500
20200226,100754000,4654700.0,4654800.0,4654900.0,4655000.0,4656900.0,200,100,500,100,100,4649900.0,4649600.0,4649500.0,4649300.0,4649000.0,100,400,100,100,1900
20200226,100757000,4654800.0,4654900.0,4655000.0,4656900.0,4659000.0,100,500,100,100,300,4649600.0,4649500.0,4649300.0,4649000.0,4648900.0,400,100,100,1900,500
20200226,100800000,4654800.0,4654900.0,4655000.0,4656900.0,4659000.0,100,500,100,100,300,4649600.0,4649500.0,4649300.0,4649000.0,4648900.0,400,100,100,1900,500
20200226,100803000,4654900.0,4655000.0,4656900.0,4659000.0,4659900.0,500,100,100,300,100,4654800.0,4654700.0,4650000.0,4649600.0,4649500.0,100,800,400,400,100
20200226,100806000,4654900.0,4655000.0,4656900.0,4659000.0,4659900.0,200,100,100,300,100,4654800.0,4654700.0,4650000.0,4649600.0,4649500.0,200,700,400,300,100
20200226,100809000,4656900.0,4659000.0,4659900.0,4660000.0,4668900.0,100,300,100,2600,600,4654800.0,4654700.0,4650000.0,4649600.0,4649500.0,200,700,4900,200,100
20200226,100812000,4659000.0,4659900.0,4660000.0,4668900.0,4670000.0,300,100,2600,600,300,4656900.0,4654800.0,4654700.0,4650000.0,4649600.0,100,200,700,4900,200
20200226,100815000,4659000.0,4659900.0,4660000.0,4668900.0,4670000.0,300,100,2600,600,300,4655000.0,4654800.0,4654700.0,4650000.0,4649600.0,100,200,700,4900,200
20200226,100818000,4655000.0,4659000.0,4659900.0,4660000.0,4668900.0,3300,100,100,2600,600,4654800.0,4654700.0,4650000.0,4649600.0,4649000.0,100,700,4900,200,1300
20200226,100821000,4655000.0,4658900.0,4659000.0,4659900.0,4660000.0,3400,100,100,100,2600,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,100,4800,200,1300
20200226,100824000,4654900.0,4655000.0,4658900.0,4659000.0,4659900.0,100,3400,100,100,200,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,100,4800,200,1300
20200226,100827000,4655000.0,4658900.0,4659000.0,4659900.0,4660000.0,3400,100,100,200,2600,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,400,100,4800,200,1300
20200226,100830000,4655000.0,4658900.0,4659000.0,4659900.0,4660000.0,3000,100,100,200,2600,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,400,100,4800,200,1300
20200226,100833000,4655000.0,4658000.0,4658900.0,4659000.0,4659800.0,200,100,100,100,100,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,100,4800,200,1300
20200226,100836000,4658000.0,4659000.0,4659800.0,4659900.0,4660000.0,100,100,100,200,2500,4655000.0,4654900.0,4654800.0,4650100.0,4650000.0,100,700,500,100,4800
20200226,100839000,4658000.0,4659000.0,4659800.0,4659900.0,4660000.0,100,100,100,200,2500,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,100,4800,200,1300
20200226,100842000,4658000.0,4659000.0,4659800.0,4659900.0,4660000.0,100,100,100,200,2500,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,200,4800,200,1300
20200226,100845000,4658000.0,4659000.0,4659800.0,4659900.0,4660000.0,100,100,100,200,2500,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,500,200,4800,200,1300
20200226,100848000,4654800.0,4659000.0,4659800.0,4659900.0,4660000.0,2300,200,400,200,2500,4650100.0,4650000.0,4649600.0,4649000.0,4640000.0,200,4900,200,1300,200
20200226,100851000,4654800.0,4659000.0,4659800.0,4659900.0,4660000.0,2300,200,400,200,2500,4650100.0,4650000.0,4649600.0,4649000.0,4640000.0,200,4900,100,1300,300
20200226,100854000,4654800.0,4659000.0,4659800.0,4659900.0,4660000.0,2300,200,400,200,2500,4650100.0,4650000.0,4649600.0,4649000.0,4640000.0,300,4900,100,1300,300
20200226,100857000,4654800.0,4659000.0,4659800.0,4659900.0,4660000.0,2200,200,400,200,2500,4650100.0,4650000.0,4649600.0,4649000.0,4640000.0,500,4800,100,1300,300
20200226,100900000,4654800.0,4659000.0,4659800.0,4659900.0,4660000.0,2000,200,400,200,2500,4650100.0,4650000.0,4649600.0,4649000.0,4640100.0,200,4800,100,1300,200
20200226,100903000,4654800.0,4658800.0,4659000.0,4659800.0,4659900.0,300,100,200,400,200,4650000.0,4649600.0,4649000.0,4640100.0,4640000.0,4800,100,1300,200,300
20200226,100906000,4654800.0,4658800.0,4659000.0,4659800.0,4659900.0,100,100,200,400,200,4650000.0,4649600.0,4649000.0,4640100.0,4640000.0,4900,100,1300,200,300
20200226,100909000,4659000.0,4659800.0,4659900.0,4660000.0,4668900.0,200,400,300,2500,600,4658800.0,4654800.0,4650000.0,4649600.0,4649000.0,100,200,4500,100,1300
20200226,100912000,4658700.0,4658800.0,4659000.0,4659800.0,4659900.0,100,200,200,400,300,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,400,100,4500,100,300
20200226,100915000,4658800.0,4659000.0,4659800.0,4659900.0,4660000.0,200,200,400,300,2100,4654800.0,4650100.0,4650000.0,4649600.0,4649000.0,100,100,4400,100,300
20200226,100918000,4659000.0,4659800.0,4659900.0,4660000.0,4668900.0,200,400,300,2100,600,4654900.0,4654800.0,4650100.0,4650000.0,4649600.0,100,100,100,4400,100
20200226,100921000,4658800.0,4659000.0,4659800.0,4659900.0,4660000.0,100,100,400,300,2100,4654900.0,4654800.0,4650100.0,4650000.0,4649600.0,300,100,100,4400,100
20200226,100924000,4658800.0,4659000.0,4659800.0,4659900.0,4660000.0,400,100,400,300,2100,4658600.0,4656000.0,4654900.0,4654800.0,4650100.0,200,100,300,100,100
20200226,100927000,4659800.0,4659900.0,4660000.0,4668900.0,4670000.0,400,300,800,600,800,4659000.0,4658600.0,4656000.0,4654900.0,4654800.0,8400,300,100,200,100
20200226,100930000,4659800.0,4659900.0,4660000.0,4668900.0,4670000.0,200,300,800,600,800,4659100.0,4659000.0,4658600.0,4656000.0,4654900.0,100,8500,200,100,200
20200226,100933000,4659800.0,4659900.0,4660000.0,4668900.0,4670000.0,100,300,800,600,800,4659100.0,4659000.0,4658600.0,4656000.0,4654900.0,100,8500,200,100,100
20200226,100936000,4659900.0,4660000.0,4668900.0,4670000.0,4673000.0,200,900,600,800,100,4659100.0,4659000.0,4658600.0,4656000.0,4654900.0,200,8400,200,100,100
20200226,100939000,4668900.0,4670000.0,4673000.0,4674900.0,4675000.0,600,800,100,200,200,4660600.0,4660100.0,4660000.0,4659900.0,4659800.0,100,600,100,800,200
20200226,100942000,4668900.0,4670000.0,4673000.0,4674900.0,4675000.0,300,800,100,200,200,4660600.0,4660100.0,4660000.0,4659900.0,4659800.0,200,600,3600,800,300
20200226,100945000,4670000.0,4673000.0,4674900.0,4675000.0,4675100.0,1100,100,200,200,100,4668900.0,4660600.0,4660100.0,4660000.0,4659900.0,300,300,600,3500,800
20200226,100948000,4668900.0,4670000.0,4673000.0,4674900.0,4675000.0,400,1100,100,200,200,4660600.0,4660100.0,4660000.0,4659900.0,4659800.0,300,600,3500,800,300
20200226,100951000,4670000.0,4673000.0,4674900.0,4675000.0,4675100.0,1100,100,200,200,100,4668900.0,4660600.0,4660100.0,4660000.0,4659900.0,500,300,600,3500,900
20200226,100954000,4673000.0,4674900.0,4675000.0,4675100.0,4675200.0,100,200,200,100,800,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,200,600,300,600,3500
20200226,100957000,4673000.0,4674900.0,4675000.0,4675100.0,4675200.0,100,200,200,100,800,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,200,800,100,600,3600
20200226,101000000,4674900.0,4675000.0,4675100.0,4675200.0,4678000.0,200,1500,100,800,100,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,500,800,100,800,3600
20200226,101003000,4673900.0,4675000.0,4675100.0,4675200.0,4678000.0,100,1300,100,800,100,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,600,600,100,800,3600
20200226,101006000,4673900.0,4675000.0,4675100.0,4675200.0,4678000.0,100,1300,100,800,100,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,500,300,100,800,3600
20200226,101009000,4673900.0,4675000.0,4675100.0,4675200.0,4678000.0,100,1300,100,800,100,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,500,400,100,800,3600
20200226,101012000,4675000.0,4675100.0,4675200.0,4678000.0,4679000.0,1300,100,800,100,800,4670000.0,4668900.0,4660600.0,4660100.0,4660000.0,500,500,100,800,3600
20200226,101015000,4674500.0,4675000.0,4675100.0,4675200.0,4678000.0,100,1300,100,800,100,4673900.0,4670000.0,4668900.0,4662000.0,4660600.0,200,100,500,100,100
20200226,101018000,4675100.0,4675200.0,4678000.0,4679000.0,4679700.0,100,800,100,800,200,4675000.0,4673900.0,4670000.0,4668900.0,4662000.0,3500,100,100,500,100
20200226,101021000,4675200.0,4678000.0,4679000.0,4679700.0,4680000.0,800,100,800,200,6300,4675000.0,4673900.0,4670000.0,4668900.0,4662000.0,3400,100,100,400,100
20200226,101024000,4675200.0,4678000.0,4679000.0,4679700.0,4680000.0,800,100,800,200,6300,4675000.0,4670000.0,4668900.0,4662000.0,4660600.0,3500,100,400,100,100
20200226,101027000,4675200.0,4678000.0,4679000.0,4679700.0,4680000.0,900,100,800,200,6300,4675000.0,4673900.0,4670000.0,4668900.0,4662000.0,1100,200,100,400,100
