episode,step,action,position,midprice,spread,quoted_ask,quoted_bid,ask_level,bid_level,pnl_step,bandh_step
20200226,40344000,8,-300,47115.5,29.0,47168.0,47068.0,5,5,750.0,-2.5
20200226,40347000,4,-300,47115.5,29.0,47115.0,47095.0,0,2,0.0,0.0
20200226,40350000,3,-400,47117.5,33.0,47145.0,47085.0,3,3,-850.0,2.0
20200226,40353000,8,-400,47115.5,29.0,47167.0,47067.0,5,5,800.0,-2.0
20200226,40356000,6,-400,47114.0,26.0,47125.0,47075.0,1,4,600.0,-1.5
20200226,40359000,7,-500,47114.0,26.0,47154.0,47104.0,4,1,1100.0,0.0
20200226,40362000,1,0,47114.0,26.0,47154.0,47104.0,4,1,-7600.0,0.0
20200226,40365000,2,0,47113.5,25.0,47134.0,47094.0,2,2,0.0,-0.5
20200226,40368000,4,-100,47113.5,25.0,47113.0,47093.0,0,2,-50.0,0.0
20200226,40371000,6,0,47049.5,101.0,47123.0,47073.0,1,4,250.0,-64.0
20200226,40374000,5,0,47049.5,101.0,47069.0,47049.0,2,0,0.0,0.0
20200226,40377000,3,0,47049.0,100.0,47079.0,47019.0,3,3,0.0,-0.5
20200226,40380000,5,0,47049.0,100.0,47069.0,47049.0,2,0,2000.0,0.0
20200226,40383000,5,0,47048.5,99.0,47069.0,47049.0,2,0,0.0,-0.5
20200226,40386000,2,-100,47049.0,98.0,47068.0,47028.0,2,2,1900.0,0.5
20200226,40389000,5,-200,47049.0,98.0,47069.0,47049.0,2,0,2000.0,0.0
20200226,40392000,8,-200,47049.0,98.0,47099.0,46999.0,5,5,0.0,0.0
20200226,40395000,5,-400,47099.5,1.0,47069.0,47049.0,2,0,-13200.0,50.5
20200226,40398000,5,-400,47099.5,1.0,47119.0,47099.0,2,0,0.0,0.0
20200226,40401000,7,-400,47099.5,1.0,47139.0,47089.0,4,1,0.0,0.0
20200226,40404000,4,-300,47049.5,99.0,47099.0,47079.0,0,2,15050.0,-50.0
20200226,40407000,5,-300,47049.5,99.0,47069.0,47049.0,2,0,0.0,0.0
20200226,40410000,0,-500,47099.5,1.0,47059.0,47039.0,1,1,-22100.0,50.0
20200226,40413000,0,-300,46999.5,1.0,47109.0,47089.0,1,1,33100.0,-100.0
20200226,40416000,4,-400,46999.5,1.0,46999.0,46979.0,0,2,-50.0,0.0
20200226,40419000,8,-400,46979.0,40.0,47049.0,46949.0,5,5,8200.0,-20.5
20200226,40422000,8,-400,46978.5,39.0,47029.0,46929.0,5,5,200.0,-0.5
20200226,40425000,5,-200,46974.0,48.0,46998.0,46978.0,2,0,900.0,-4.5
20200226,40428000,5,-100,46974.0,48.0,46994.0,46974.0,2,0,0.0,0.0
20200226,40431000,1,0,47000.0,180.0,46994.0,46974.0,2,0,-400.0,26.0
20200226,40434000,8,0,46999.5,179.0,47050.0,46950.0,5,5,0.0,-0.5
20200226,40437000,5,0,46998.5,177.0,47019.0,46999.0,2,0,0.0,-1.0
20200226,40440000,5,100,46998.0,176.0,47018.0,46998.0,2,0,0.0,-0.5
20200226,40443000,3,200,46998.0,176.0,47028.0,46968.0,3,3,3000.0,0.0
20200226,40446000,5,200,46995.5,169.0,47018.0,46998.0,2,0,-500.0,-2.5
20200226,40449000,5,100,46995.5,169.0,47015.0,46995.0,2,0,1950.0,0.0
20200226,40452000,3,200,46996.0,168.0,47025.0,46965.0,3,3,3150.0,0.5
20200226,40455000,5,400,46993.5,163.0,47016.0,46996.0,2,0,-1300.0,-2.5
20200226,40458000,2,300,46991.5,157.0,47013.0,46973.0,2,2,1350.0,-2.0
20200226,40461000,0,400,46993.0,154.0,47001.0,46981.0,1,1,2450.0,1.5
20200226,40464000,6,400,46993.0,154.0,47003.0,46953.0,1,4,0.0,0.0
20200226,40467000,6,400,46993.0,154.0,47003.0,46953.0,1,4,0.0,0.0
20200226,40470000,6,500,46990.5,149.0,47003.0,46953.0,1,4,2750.0,-2.5
20200226,40473000,0,500,46991.0,148.0,47000.0,46980.0,1,1,250.0,0.5
20200226,40476000,2,300,46991.0,148.0,47011.0,46971.0,2,2,2900.0,0.0
20200226,40479000,6,200,46990.5,147.0,47001.0,46951.0,1,4,900.0,-0.5
20200226,40482000,3,200,46990.0,140.0,47020.0,46960.0,3,3,-100.0,-0.5
20200226,40485000,5,100,46992.5,143.0,47010.0,46990.0,2,0,2250.0,2.5
20200226,40488000,2,0,46992.5,141.0,47012.0,46972.0,2,2,1950.0,0.0
20200226,40491000,5,100,46991.5,137.0,47012.0,46992.0,2,0,150.0,-1.0
20200226,40494000,3,100,46992.5,135.0,47021.0,46961.0,3,3,100.0,1.0
20200226,40497000,3,100,46993.0,134.0,47022.0,46962.0,3,3,50.0,0.5
20200226,40500000,3,200,46993.5,133.0,47023.0,46963.0,3,3,3100.0,0.5
20200226,40503000,1,-100,46993.0,130.0,47023.0,46963.0,3,3,-11400.0,-0.5
20200226,40506000,3,-100,46993.0,130.0,47023.0,46963.0,3,3,0.0,0.0
20200226,40509000,3,-200,46994.0,128.0,47023.0,46963.0,3,3,2800.0,1.0
20200226,40512000,1,0,46995.0,122.0,47024.0,46964.0,3,3,-6800.0,1.0
20200226,40515000,7,0,46995.0,122.0,47035.0,46985.0,4,1,0.0,0.0
20200226,40518000,1,-100,46994.0,118.0,47035.0,46985.0,4,1,4100.0,-1.0
20200226,40521000,4,100,46994.0,118.0,46994.0,46974.0,0,2,2200.0,0.0
20200226,40524000,8,100,46992.5,115.0,47044.0,46944.0,5,5,-150.0,-1.5
20200226,40527000,8,0,46995.0,110.0,47042.0,46942.0,5,5,150.0,2.5
20200226,40530000,8,-200,47062.5,5.0,47045.0,46945.0,5,5,-3800.0,67.5
20200226,40533000,4,-300,47077.5,25.0,47062.0,47042.0,0,2,-4550.0,15.0
20200226,40536000,2,-300,47077.5,25.0,47097.0,47057.0,2,2,0.0,0.0
20200226,40539000,0,-400,47078.0,24.0,47087.0,47067.0,1,1,750.0,0.5
20200226,40542000,2,-400,47078.0,24.0,47098.0,47058.0,2,2,0.0,0.0
20200226,40545000,2,-600,47083.0,34.0,47098.0,47058.0,2,2,900.0,5.0
20200226,40548000,0,-600,47084.0,32.0,47093.0,47073.0,1,1,-600.0,1.0
20200226,40551000,6,-600,47114.5,29.0,47094.0,47044.0,1,4,-18300.0,30.5
20200226,40554000,2,-600,47114.5,29.0,47134.0,47094.0,2,2,0.0,0.0
20200226,40557000,0,-600,47114.5,29.0,47124.0,47104.0,1,1,0.0,0.0
20200226,40560000,8,-600,47114.0,28.0,47164.0,47064.0,5,5,300.0,-0.5
20200226,40563000,8,-600,47112.5,25.0,47164.0,47064.0,5,5,900.0,-1.5
20200226,40566000,5,-400,47110.0,20.0,47132.0,47112.0,2,0,1900.0,-2.5
20200226,40569000,0,-400,47110.0,20.0,47120.0,47100.0,1,1,0.0,0.0
20200226,40572000,7,-400,47110.0,20.0,47150.0,47100.0,4,1,0.0,0.0
20200226,40575000,7,-400,47110.0,20.0,47150.0,47100.0,4,1,0.0,0.0
20200226,40578000,7,-500,47114.0,28.0,47150.0,47100.0,4,1,-1000.0,4.0
20200226,40581000,5,-300,47109.5,19.0,47134.0,47114.0,2,0,2750.0,-4.5
20200226,40584000,4,-300,47110.5,17.0,47109.0,47089.0,0,2,-300.0,1.0
20200226,40587000,3,-400,47115.0,26.0,47140.0,47080.0,3,3,-1950.0,4.5
20200226,40590000,8,-400,47124.0,8.0,47165.0,47065.0,5,5,-3600.0,9.0
20200226,40593000,0,-400,47124.0,8.0,47134.0,47114.0,1,1,0.0,0.0
20200226,40596000,6,-400,47124.0,8.0,47134.0,47084.0,1,4,0.0,0.0
20200226,40599000,6,-400,47120.5,1.0,47134.0,47084.0,1,4,1400.0,-3.5
20200226,40602000,5,-400,47120.5,1.0,47140.0,47120.0,2,0,0.0,0.0
20200226,40605000,5,-400,47120.5,1.0,47140.0,47120.0,2,0,0.0,0.0
20200226,40608000,5,-400,47123.5,7.0,47140.0,47120.0,2,0,-1200.0,3.0
20200226,40611000,3,-400,47123.5,7.0,47153.0,47093.0,3,3,0.0,0.0
20200226,40614000,3,-400,47124.0,8.0,47153.0,47093.0,3,3,-200.0,0.5
20200226,40617000,0,-400,47124.0,8.0,47134.0,47114.0,1,1,0.0,0.0
20200226,40620000,0,-400,47123.0,6.0,47134.0,47114.0,1,1,400.0,-1.0
20200226,40626000,6,-400,47123.0,6.0,47133.0,47083.0,1,4,0.0,0.0
20200226,40629000,0,-400,47123.0,6.0,47133.0,47113.0,1,1,0.0,0.0
20200226,40632000,0,-400,47113.0,26.0,47133.0,47113.0,1,1,4000.0,-10.0
20200226,40635000,7,-400,47113.0,26.0,47153.0,47103.0,4,1,0.0,0.0
20200226,40638000,7,-200,47110.0,20.0,47153.0,47103.0,4,1,900.0,-3.0
20200226,40641000,4,-200,47110.0,20.0,47110.0,47090.0,0,2,0.0,0.0
20200226,40644000,8,-100,47077.0,24.0,47160.0,47060.0,5,5,5300.0,-33.0
20200226,40647000,2,-100,47074.5,29.0,47097.0,47057.0,2,2,250.0,-2.5
20200226,40650000,5,-100,47044.5,89.0,47094.0,47074.0,2,0,3000.0,-30.0
20200226,40653000,5,100,46969.5,61.0,47064.0,47044.0,2,0,-10400.0,-75.0
20200226,40656000,0,100,46967.0,66.0,46979.0,46959.0,1,1,1750.0,-2.5
20200226,40659000,0,100,46967.0,66.0,46977.0,46957.0,1,1,2000.0,0.0
20200226,40662000,0,0,47044.5,89.0,46977.0,46957.0,1,1,1000.0,77.5
20200226,40665000,0,0,47044.5,89.0,47054.0,47034.0,1,1,0.0,0.0
20200226,40668000,2,100,47044.5,89.0,47064.0,47024.0,2,2,2050.0,0.0
20200226,40671000,5,100,47044.5,89.0,47064.0,47044.0,2,0,0.0,0.0
20200226,40674000,5,-100,47055.0,110.0,47064.0,47044.0,2,0,1850.0,10.5
20200226,40677000,3,100,47056.0,108.0,47085.0,47025.0,3,3,4200.0,1.0
20200226,40680000,3,100,47056.0,108.0,47086.0,47026.0,3,3,0.0,0.0
20200226,40683000,5,100,47055.0,106.0,47076.0,47056.0,2,0,-100.0,-1.0
20200226,40686000,5,100,47055.0,106.0,47075.0,47055.0,2,0,0.0,0.0
20200226,40689000,5,100,47055.0,106.0,47075.0,47055.0,2,0,0.0,0.0
20200226,40692000,5,100,47053.5,103.0,47075.0,47055.0,2,0,-150.0,-1.5
20200226,40695000,1,100,47053.5,103.0,47073.0,47053.0,2,0,-5100.0,0.0
20200226,40698000,2,200,47053.5,103.0,47073.0,47033.0,2,2,3750.0,0.0
20200226,40701000,2,300,47053.5,103.0,47073.0,47033.0,2,2,2050.0,0.0
20200226,40704000,3,400,47051.0,98.0,47083.0,47023.0,3,3,2050.0,-2.5
20200226,40707000,2,400,47051.0,98.0,47071.0,47031.0,2,2,0.0,0.0
20200226,40710000,2,400,47051.0,98.0,47071.0,47031.0,2,2,0.0,0.0
20200226,40713000,2,300,47051.0,98.0,47071.0,47031.0,2,2,2000.0,0.0
20200226,40716000,5,400,47049.5,99.0,47071.0,47051.0,2,0,1400.0,-1.5
20200226,40719000,2,300,47049.5,99.0,47069.0,47029.0,2,2,1950.0,0.0
20200226,40722000,3,300,47074.5,49.0,47079.0,47019.0,3,3,7500.0,25.0
20200226,40725000,7,300,47074.0,48.0,47114.0,47064.0,4,1,-150.0,-0.5
20200226,40728000,1,0,47075.0,46.0,47114.0,47064.0,4,1,-7200.0,1.0
20200226,40731000,4,0,47075.0,46.0,47075.0,47055.0,0,2,0.0,0.0
20200226,40734000,4,0,47075.0,46.0,47075.0,47055.0,0,2,0.0,0.0
20200226,40737000,4,0,47074.5,45.0,47075.0,47055.0,0,2,0.0,-0.5
20200226,40740000,0,-200,47075.0,46.0,47084.0,47064.0,1,1,500.0,0.5
20200226,40743000,7,-200,47076.0,46.0,47115.0,47065.0,4,1,-200.0,1.0
20200226,40746000,5,-200,47076.0,46.0,47096.0,47076.0,2,0,0.0,0.0
20200226,40749000,0,-200,47076.0,46.0,47086.0,47066.0,1,1,0.0,0.0
20200226,40752000,1,0,47076.0,46.0,47086.0,47066.0,1,1,-4600.0,0.0
20200226,40755000,5,0,47076.0,46.0,47096.0,47076.0,2,0,0.0,0.0
20200226,40758000,3,-100,47076.0,46.0,47106.0,47046.0,3,3,1000.0,0.0
20200226,40761000,3,-100,47076.0,46.0,47106.0,47046.0,3,3,0.0,0.0
20200226,40764000,3,-100,47074.5,43.0,47106.0,47046.0,3,3,150.0,-1.5
20200226,40767000,0,0,47074.5,43.0,47084.0,47064.0,1,1,1850.0,0.0
20200226,40770000,7,0,47074.5,43.0,47114.0,47064.0,4,1,0.0,0.0
20200226,40773000,8,0,47107.5,15.0,47124.0,47024.0,5,5,0.0,33.0
20200226,40776000,1,-100,47110.0,20.0,47157.0,47057.0,5,5,-400.0,2.5
20200226,40779000,7,-100,47110.0,20.0,47150.0,47100.0,4,1,0.0,0.0
20200226,40782000,1,0,47110.0,20.0,47150.0,47100.0,4,1,-1000.0,0.0
20200226,40788000,3,0,47110.0,20.0,47140.0,47080.0,3,3,0.0,0.0
20200226,40791000,0,0,47110.0,20.0,47120.0,47100.0,1,1,0.0,0.0
20200226,40794000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40797000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40803000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40806000,2,-100,47122.5,5.0,47130.0,47090.0,2,2,-250.0,12.5
20200226,40809000,6,-100,47122.0,4.0,47132.0,47082.0,1,4,50.0,-0.5
20200226,40812000,2,-100,47122.0,4.0,47142.0,47102.0,2,2,0.0,0.0
20200226,40815000,1,0,47122.0,4.0,47142.0,47102.0,2,2,-200.0,0.0
20200226,40818000,8,0,47110.0,20.0,47172.0,47072.0,5,5,0.0,-12.0
20200226,40821000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40824000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40827000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40830000,2,0,47110.0,20.0,47130.0,47090.0,2,2,0.0,0.0
20200226,40833000,2,0,47109.5,19.0,47130.0,47090.0,2,2,0.0,-0.5
20200226,40836000,2,0,47109.5,19.0,47129.0,47089.0,2,2,0.0,0.0
20200226,40839000,2,100,47090.0,20.0,47129.0,47089.0,2,2,-1200.0,-19.5
20200226,40842000,1,0,47076.5,47.0,47110.0,47070.0,2,2,-1000.0,-13.5
20200226,40845000,5,0,47076.5,47.0,47096.0,47076.0,2,0,0.0,0.0
20200226,40848000,1,0,47076.5,47.0,47096.0,47076.0,2,0,0.0,0.0
20200226,40851000,1,0,47076.0,46.0,47096.0,47076.0,2,0,0.0,-0.5
20200226,40854000,4,0,47076.0,46.0,47076.0,47056.0,0,2,0.0,0.0
20200226,40857000,0,100,47076.0,46.0,47086.0,47066.0,1,1,1000.0,0.0
20200226,40860000,5,-100,47076.5,47.0,47096.0,47076.0,2,0,1950.0,0.5
20200226,40863000,8,-100,47049.5,99.0,47126.0,47026.0,5,5,2700.0,-27.0
20200226,40866000,5,-100,47049.5,99.0,47069.0,47049.0,2,0,0.0,0.0
20200226,40869000,6,-100,47049.5,99.0,47059.0,47009.0,1,4,0.0,0.0
20200226,40872000,5,-300,47108.5,19.0,47069.0,47049.0,2,0,-14800.0,59.0
20200226,40875000,3,-300,47108.5,19.0,47138.0,47078.0,3,3,0.0,0.0
20200226,40878000,5,-300,47111.0,24.0,47128.0,47108.0,2,0,-750.0,2.5
20200226,40881000,2,-300,47111.0,24.0,47131.0,47091.0,2,2,0.0,0.0
20200226,40884000,2,-300,47111.0,24.0,47131.0,47091.0,2,2,0.0,0.0
20200226,40887000,2,-200,47055.0,88.0,47131.0,47091.0,2,2,11500.0,-56.0
20200226,40890000,5,-200,47060.5,77.0,47075.0,47055.0,2,0,-1100.0,5.5
20200226,40893000,5,-300,47086.5,101.0,47080.0,47060.0,2,0,-4350.0,26.0
20200226,40896000,3,-400,47093.0,88.0,47116.0,47056.0,3,3,350.0,6.5
20200226,40899000,0,-400,47093.0,88.0,47103.0,47083.0,1,1,0.0,0.0
20200226,40902000,5,-400,47086.0,74.0,47113.0,47093.0,2,0,2800.0,-7.0
20200226,40905000,6,-600,47095.0,90.0,47096.0,47046.0,1,4,-2700.0,9.0
20200226,40908000,4,-600,47095.0,90.0,47095.0,47075.0,0,2,0.0,0.0
20200226,40911000,4,-600,47086.5,73.0,47095.0,47075.0,0,2,5100.0,-8.5
20200226,40914000,4,-600,47086.5,73.0,47086.0,47066.0,0,2,0.0,0.0
20200226,40917000,3,-600,47086.5,73.0,47116.0,47056.0,3,3,0.0,0.0
20200226,40920000,3,-400,47059.5,117.0,47116.0,47056.0,3,3,13200.0,-27.0
20200226,40923000,0,-300,47059.5,117.0,47069.0,47049.0,1,1,1050.0,0.0
20200226,40926000,4,-300,47059.5,117.0,47059.0,47039.0,0,2,0.0,0.0
20200226,40929000,4,-300,47058.0,114.0,47059.0,47039.0,0,2,450.0,-1.5
20200226,40932000,2,-300,47058.5,113.0,47078.0,47038.0,2,2,-150.0,0.5
20200226,40935000,8,-300,47058.5,113.0,47108.0,47008.0,5,5,0.0,0.0
20200226,40938000,4,-500,47116.0,2.0,47058.0,47038.0,0,2,-28750.0,57.5
20200226,40941000,0,-500,47116.0,2.0,47126.0,47106.0,1,1,0.0,0.0
20200226,40944000,2,-500,47116.0,2.0,47136.0,47096.0,2,2,0.0,0.0
20200226,40947000,2,-500,47116.0,2.0,47136.0,47096.0,2,2,0.0,0.0
20200226,40950000,2,-500,47116.0,2.0,47136.0,47096.0,2,2,0.0,0.0
20200226,40953000,2,-500,47059.0,112.0,47136.0,47096.0,2,2,28500.0,-57.0
20200226,40956000,8,-500,47061.0,108.0,47109.0,47009.0,5,5,-1000.0,2.0
20200226,40959000,1,0,47061.0,108.0,47111.0,47011.0,5,5,-27000.0,0.0
20200226,40962000,6,0,47062.5,105.0,47071.0,47021.0,1,4,0.0,1.5
20200226,40965000,4,100,47062.5,105.0,47062.0,47042.0,0,2,2050.0,0.0
20200226,40968000,4,0,47062.5,105.0,47062.0,47042.0,0,2,-50.0,0.0
20200226,40971000,4,0,47062.5,105.0,47062.0,47042.0,0,2,0.0,0.0
20200226,40974000,2,0,47061.5,97.0,47082.0,47042.0,2,2,0.0,-1.0
20200226,40977000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40980000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40983000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40986000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40989000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40992000,4,0,47061.5,97.0,47061.0,47041.0,0,2,0.0,0.0
20200226,40995000,4,0,47061.0,96.0,47061.0,47041.0,0,2,0.0,-0.5
20200226,40998000,3,0,47061.0,96.0,47091.0,47031.0,3,3,0.0,0.0
20200226,41001000,3,100,47056.0,86.0,47091.0,47031.0,3,3,-5000.0,-5.0
20200226,41004000,2,-100,47109.5,1.0,47076.0,47036.0,2,2,-2850.0,53.5
20200226,41007000,3,-100,47109.5,1.0,47139.0,47079.0,3,3,0.0,0.0
20200226,41010000,4,-200,47109.5,1.0,47109.0,47089.0,0,2,-50.0,0.0
20200226,41013000,2,-200,47109.5,1.0,47129.0,47089.0,2,2,0.0,0.0
20200226,41016000,8,-200,47109.5,1.0,47159.0,47059.0,5,5,0.0,0.0
20200226,41019000,8,-200,47109.5,1.0,47159.0,47059.0,5,5,0.0,0.0
20200226,41022000,5,-200,47109.5,1.0,47129.0,47109.0,2,0,0.0,0.0
20200226,41025000,4,-300,47109.5,1.0,47109.0,47089.0,0,2,-50.0,0.0
20200226,41028000,4,-400,47109.5,1.0,47109.0,47089.0,0,2,-50.0,0.0
20200226,41031000,7,-400,47109.5,1.0,47149.0,47099.0,4,1,0.0,0.0
20200226,41034000,7,-200,47061.0,96.0,47149.0,47099.0,4,1,10800.0,-48.5
20200226,41037000,6,-300,47061.0,96.0,47071.0,47021.0,1,4,1000.0,0.0
20200226,41040000,6,-300,47061.0,96.0,47071.0,47021.0,1,4,0.0,0.0
20200226,41043000,5,-300,47062.0,94.0,47081.0,47061.0,2,0,-300.0,1.0
20200226,41046000,7,-300,47055.0,108.0,47102.0,47052.0,4,1,8100.0,-7.0
20200226,41049000,6,-200,47055.0,108.0,47065.0,47015.0,1,4,4000.0,0.0
20200226,41052000,6,-300,47055.0,108.0,47065.0,47015.0,1,4,1000.0,0.0
20200226,41055000,8,-300,47054.5,105.0,47105.0,47005.0,5,5,10150.0,-0.5
20200226,41058000,7,-300,47054.5,105.0,47094.0,47044.0,4,1,0.0,0.0
20200226,41061000,3,-300,47054.5,105.0,47084.0,47024.0,3,3,0.0,0.0
20200226,41064000,2,-300,47053.5,103.0,47074.0,47034.0,2,2,300.0,-1.0
20200226,41067000,8,-300,47054.5,105.0,47103.0,47003.0,5,5,6800.0,1.0
20200226,41070000,4,-500,47106.0,2.0,47054.0,47034.0,0,2,-20950.0,51.5
20200226,41073000,8,-500,47105.5,1.0,47156.0,47056.0,5,5,250.0,-0.5
20200226,41076000,2,-500,47107.0,4.0,47125.0,47085.0,2,2,-750.0,1.5
20200226,41079000,8,-500,47107.0,4.0,47157.0,47057.0,5,5,0.0,0.0
20200226,41082000,6,-500,47107.0,4.0,47117.0,47067.0,1,4,0.0,0.0
20200226,41085000,6,-500,47107.0,4.0,47117.0,47067.0,1,4,0.0,0.0
20200226,41088000,6,-500,47107.0,4.0,47117.0,47067.0,1,4,0.0,0.0
20200226,41091000,6,-500,47107.0,4.0,47117.0,47067.0,1,4,0.0,0.0
20200226,41094000,6,-500,47055.5,99.0,47117.0,47067.0,1,4,25750.0,-51.5
20200226,41097000,2,-500,47056.0,98.0,47075.0,47035.0,2,2,-250.0,0.5
20200226,41100000,4,-600,47056.0,98.0,47056.0,47036.0,0,2,3900.0,0.0
20200226,41103000,7,-600,47053.5,93.0,47096.0,47046.0,4,1,1500.0,-2.5
20200226,41106000,3,-600,47053.5,93.0,47083.0,47023.0,3,3,0.0,0.0
20200226,41109000,5,-600,47053.5,93.0,47073.0,47053.0,2,0,0.0,0.0
20200226,41112000,3,-600,47055.0,90.0,47083.0,47023.0,3,3,-900.0,1.5
20200226,41115000,7,-600,47054.5,89.0,47095.0,47045.0,4,1,300.0,-0.5
20200226,41118000,7,-600,47054.5,89.0,47094.0,47044.0,4,1,0.0,0.0
20200226,41121000,7,-600,47054.5,89.0,47094.0,47044.0,4,1,0.0,0.0
20200226,41124000,7,-600,47054.5,89.0,47094.0,47044.0,4,1,0.0,0.0
20200226,41127000,7,-600,47054.5,89.0,47094.0,47044.0,4,1,0.0,0.0
20200226,41130000,7,-500,47054.5,89.0,47094.0,47044.0,4,1,1050.0,0.0
20200226,41133000,6,-400,47054.5,89.0,47064.0,47014.0,1,4,4050.0,0.0
20200226,41136000,7,-400,47099.5,1.0,47094.0,47044.0,4,1,-15100.0,45.0
20200226,41139000,0,-400,47099.5,1.0,47109.0,47089.0,1,1,0.0,0.0
20200226,41142000,8,-400,47099.5,1.0,47149.0,47049.0,5,5,0.0,0.0
20200226,41145000,6,-400,47099.5,1.0,47109.0,47059.0,1,4,0.0,0.0
20200226,41151000,7,-400,47092.5,15.0,47139.0,47089.0,4,1,2800.0,-7.0
20200226,41154000,3,-400,46949.5,299.0,47122.0,47062.0,3,3,57200.0,-143.0
20200226,41157000,1,100,46939.5,277.0,46979.0,46919.0,3,3,-68750.0,-10.0
20200226,41160000,3,-100,47112.0,4.0,46969.0,46909.0,3,3,2650.0,172.5
20200226,41163000,3,-100,47112.5,3.0,47142.0,47082.0,3,3,-50.0,0.5
20200226,41166000,7,-100,47113.5,3.0,47152.0,47102.0,4,1,-100.0,1.0
20200226,41169000,7,-100,47115.0,6.0,47153.0,47103.0,4,1,-150.0,1.5
20200226,41172000,6,-100,47116.0,8.0,47125.0,47075.0,1,4,-100.0,1.0
20200226,41175000,3,-100,47116.0,8.0,47146.0,47086.0,3,3,0.0,0.0
20200226,41178000,3,-100,47116.0,8.0,47146.0,47086.0,3,3,0.0,0.0
20200226,41181000,3,-100,47125.0,26.0,47146.0,47086.0,3,3,-900.0,9.0
20200226,41184000,4,-100,47115.0,6.0,47125.0,47105.0,0,2,1000.0,-10.0
20200226,41187000,5,-100,47114.0,8.0,47135.0,47115.0,2,0,100.0,-1.0
20200226,41190000,2,-100,47114.0,8.0,47134.0,47094.0,2,2,0.0,0.0
20200226,41193000,2,-100,47114.5,7.0,47134.0,47094.0,2,2,-50.0,0.5
20200226,41196000,4,-100,47113.5,7.0,47114.0,47094.0,0,2,100.0,-1.0
20200226,41199000,2,-300,47126.0,32.0,47133.0,47093.0,2,2,-1750.0,12.5
20200226,41202000,2,-300,47129.5,25.0,47146.0,47106.0,2,2,-1050.0,3.5
20200226,41205000,2,-300,47129.5,25.0,47149.0,47109.0,2,2,0.0,0.0
20200226,41208000,2,-300,47126.0,32.0,47149.0,47109.0,2,2,1050.0,-3.5
20200226,41211000,7,-100,47127.5,35.0,47166.0,47116.0,4,1,1950.0,1.5
20200226,41214000,3,-100,47126.0,32.0,47157.0,47097.0,3,3,150.0,-1.5
20200226,41217000,2,-100,47126.0,32.0,47146.0,47106.0,2,2,0.0,0.0
20200226,41220000,8,-100,47126.0,32.0,47176.0,47076.0,5,5,0.0,0.0
20200226,41223000,2,0,47100.5,9.0,47146.0,47106.0,2,2,2000.0,-25.5
20200226,41226000,6,0,47100.5,9.0,47110.0,47060.0,1,4,0.0,0.0
20200226,41229000,6,0,47100.5,9.0,47110.0,47060.0,1,4,0.0,0.0
20200226,41232000,6,0,47093.5,23.0,47110.0,47060.0,1,4,0.0,-7.0
20200226,41235000,0,0,47093.5,23.0,47103.0,47083.0,1,1,0.0,0.0
20200226,41238000,5,0,47093.5,23.0,47113.0,47093.0,2,0,0.0,0.0
20200226,41241000,5,0,47093.5,23.0,47113.0,47093.0,2,0,0.0,0.0
20200226,41244000,5,-100,47093.5,23.0,47113.0,47093.0,2,0,950.0,0.0
20200226,41247000,3,-100,47093.5,23.0,47123.0,47063.0,3,3,0.0,0.0
20200226,41250000,3,-100,47093.5,23.0,47123.0,47063.0,3,3,0.0,0.0
20200226,41253000,3,-100,47093.5,23.0,47123.0,47063.0,3,3,0.0,0.0
20200226,41256000,3,-100,47091.0,18.0,47123.0,47063.0,3,3,250.0,-2.5
20200226,41259000,5,-100,47091.0,18.0,47111.0,47091.0,2,0,0.0,0.0
20200226,41262000,6,-100,47091.0,18.0,47101.0,47051.0,1,4,0.0,0.0
20200226,41265000,0,-100,47091.0,18.0,47101.0,47081.0,1,1,0.0,0.0
20200226,41268000,0,-100,47102.5,5.0,47101.0,47081.0,1,1,-1150.0,11.5
20200226,41271000,1,0,47102.5,5.0,47112.0,47092.0,1,1,-250.0,0.0
20200226,41274000,6,0,47102.5,5.0,47112.0,47062.0,1,4,0.0,0.0
20200226,41277000,5,-100,47102.5,5.0,47122.0,47102.0,2,0,-150.0,0.0
20200226,41280000,5,0,47102.5,5.0,47122.0,47102.0,2,0,50.0,0.0
20200226,41283000,5,100,47102.5,5.0,47122.0,47102.0,2,0,50.0,0.0
20200226,41289000,2,100,47102.5,5.0,47122.0,47082.0,2,2,0.0,0.0
20200226,41292000,5,100,47093.5,23.0,47122.0,47102.0,2,0,-900.0,-9.0
20200226,41295000,8,100,47093.5,23.0,47143.0,47043.0,5,5,0.0,0.0
